"E3 Ligase"	"E3 Tier"	"Substrate"	"Substrate Tier"	"Cancer Types"	"Existing Protac"	"Num Cancer Types"
"1312"	"TRIM31"	NA	"TIGAR"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1313"	"TRIM31"	NA	"TRIM31"	NA	"lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1314"	"TRIM32"	NA	"DTNBP1"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1315"	"TRIM32"	NA	"OTULIN"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1316"	"TRIM32"	NA	"PIAS4"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1317"	"TRIM32"	NA	"TBK1"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1318"	"TRIM32"	NA	"TRAF2"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1319"	"TRIM32"	NA	"TRIM32"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1320"	"TRIM36"	NA	"IRF3"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1321"	"TRIM37"	NA	"SMAD7"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1322"	"TRIM37"	NA	"TRAF2"	NA	"endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	4
"1323"	"TRIM37"	NA	"TRIM37"	NA	"endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	4
"1324"	"TRIM38"	NA	"TRAF6"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1325"	"TRIM38"	NA	"TRIM38"	NA	"glioblastoma, endometrial_carcinoma_(uterine), clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"1326"	"TRIM4"	NA	"DDX58"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1327"	"TRIM41"	NA	"CGAS"	NA	"endometrial_carcinoma_(uterine)"	"No"	1
"1328"	"TRIM46"	NA	"PPARA"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"1329"	"TRIM47"	NA	"ILF3"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma"	"No"	3
"1330"	"TRIM5"	NA	"TRIM5"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1331"	"TRIM50"	NA	"TRIM50"	NA	"glioblastoma"	"No"	1
"1332"	"TRIM52"	NA	"TRAF2"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1333"	"TRIM56"	NA	"VIM"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1334"	"TRIM62"	NA	"TRIM62"	NA	"lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	2
"1335"	"TRIM65"	NA	"ANXA2"	NA	"glioblastoma"	"No"	1
"1336"	"TRIM65"	NA	"VCAM1"	NA	"glioblastoma, lung_adenocarcinoma"	"No"	2
"1337"	"TRIM7"	NA	"BRMS1"	NA	"lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1338"	"TRIM9"	NA	"TRIM9"	NA	"lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1339"	"TRIM9"	NA	"VASP"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1340"	"TRIP12"	NA	"SOX6"	NA	"endometrial_carcinoma_(uterine)"	"No"	1
"1341"	"TRPC4AP"	NA	"NFKB1"	NA	"glioblastoma"	"No"	1
"1342"	"UBE3C"	NA	"UBE3C"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	4
"1343"	"UBE4A"	NA	"UBE4A"	NA	"lung_adenocarcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1344"	"UBE4B"	NA	"PTTG1"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"1345"	"UBL4A"	NA	"TRAF6"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1346"	"UBR4"	NA	"PTPN14"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1347"	"UBR7"	NA	"PRPSAP1"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"1348"	"UCHL1"	NA	"CTTN"	NA	"head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	3
"1349"	"UCHL1"	NA	"HSPA5"	NA	"head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	3
"1350"	"UCHL1"	NA	"SMN1"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1351"	"UHRF1"	NA	"DNMT1"	NA	"glioblastoma, endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	5
"1352"	"UHRF2"	NA	"PCNP"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1353"	"WDHD1"	NA	"MAPRE2"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1354"	"XIAP"	NA	"AIFM1"	NA	"lung_adenocarcinoma"	"No"	1
"1355"	"XIAP"	NA	"CCS"	NA	"lung_adenocarcinoma"	"No"	1
"1356"	"XIAP"	NA	"DIABLO"	NA	"lung_adenocarcinoma"	"No"	1
"1357"	"XIAP"	NA	"NUP62"	NA	"lung_adenocarcinoma"	"No"	1
"1358"	"XIAP"	NA	"PGAM5"	NA	"lung_adenocarcinoma"	"No"	1
"1359"	"XIAP"	NA	"RIPK4"	NA	"lung_adenocarcinoma"	"No"	1
"1360"	"XIAP"	NA	"TLE3"	NA	"lung_adenocarcinoma"	"No"	1
"1361"	"XIAP"	NA	"XIAP"	NA	"lung_adenocarcinoma"	"No"	1
"1362"	"ZC3HC1"	NA	"CCNB1"	NA	"glioblastoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	4
"1363"	"ZFP91"	NA	"BECN1"	NA	"lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	2
"1364"	"ZFP91"	NA	"HNRNPF"	NA	"head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	4
"1365"	"ZNRF1"	NA	"ZNRF1"	NA	"endometrial_carcinoma_(uterine), lung_squamous_cell_carcinoma"	"No"	2
"1366"	"ZNRF2"	NA	"ZNRF2"	NA	"head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	3
