Patient_ID	01CO001	01CO005	01CO006	01CO008	01CO013	01CO014	01CO015	01CO019	01CO022	05CO002	05CO003	05CO004	05CO005	05CO006	05CO007	05CO011	05CO014	05CO015	05CO020	05CO026	05CO028	05CO029	05CO032	05CO033	05CO034	05CO035	05CO037	05CO039	05CO041	05CO044	05CO045	05CO047	05CO048	05CO049	05CO050	05CO053	05CO054	05CO055	06CO001	06CO002	09CO005	09CO006	09CO008	09CO011	09CO013	09CO014	09CO015	09CO018	09CO019	09CO022	11CO005	11CO007	11CO008	11CO010	11CO018	11CO019	11CO020	11CO021	11CO022	11CO027	11CO030	11CO031	11CO032	11CO033	11CO036	11CO037	11CO039	11CO042	11CO043	11CO044	11CO045	11CO047	11CO048	11CO051	11CO052	11CO053	11CO054	11CO057	11CO058	11CO059	11CO060	11CO061	11CO062	11CO070	11CO072	11CO077	11CO079	13CO001	14CO001	14CO002	14CO003	14CO005	15CO001	15CO002	16CO002	16CO003	16CO006	16CO011	16CO012	20CO001	20CO003	20CO004	20CO006	20CO007	21CO006	21CO007	22CO004	22CO006	24CO005	27CO004	01CO001.N	01CO005.N	01CO006.N	01CO008.N	01CO013.N	01CO014.N	01CO015.N	01CO019.N	01CO022.N	05CO002.N	05CO003.N	05CO006.N	05CO007.N	05CO011.N	05CO015.N	05CO020.N	05CO026.N	05CO028.N	05CO029.N	05CO032.N	05CO033.N	05CO034.N	05CO035.N	05CO037.N	05CO039.N	05CO041.N	05CO044.N	05CO045.N	05CO047.N	05CO048.N	05CO049.N	05CO050.N	05CO053.N	05CO054.N	06CO001.N	06CO002.N	09CO005.N	09CO006.N	09CO008.N	09CO011.N	09CO013.N	09CO014.N	09CO015.N	09CO018.N	09CO019.N	09CO022.N	11CO005.N	11CO007.N	11CO008.N	11CO010.N	11CO018.N	11CO019.N	11CO020.N	11CO021.N	11CO022.N	11CO027.N	11CO030.N	11CO031.N	11CO032.N	11CO033.N	11CO036.N	11CO037.N	11CO039.N	11CO042.N	11CO043.N	11CO044.N	11CO045.N	11CO047.N	11CO048.N	11CO051.N	11CO052.N	11CO053.N	11CO054.N	11CO057.N	11CO058.N	11CO060.N	11CO061.N	11CO062.N	11CO070.N	11CO072.N	11CO077.N	11CO079.N	14CO002.N	14CO005.N	15CO001.N	15CO002.N	16CO002.N	16CO003.N	16CO006.N	16CO011.N	20CO001.N	20CO003.N	20CO004.N	20CO006.N	20CO007.N	21CO006.N	21CO007.N	22CO004.N	22CO006.N	27CO004.N
TICAM1	8.3399	8.9366	7.4009	8.3309	8.5999	8.3531	7.9129	8.4635	7.8642	8.6546	8.9744		7.1497	8.3707	9.2527	9.0688	8.1599	8.4429	8.8009	8.1649	6.8826	7.5392	6.1497	8.1849	7.4263	8.96	8.2854	9.0471	8.388	9.6055	8.375	8.4594	7.8455	8.3794	8.611	7.6366	8.3619	8.2668	8.6865	8.8329	8.1344	6.4919	7.983	8.0444	7.8704	8.1396	7.9484	6.9425	7.6221	8.5999	9.0553	7.7279	7.4676	8.9944	9.2597	8.6366	8.611	8.7715	8.5469	7.2479	7.7814	7.8948	8.0821	8.6184	8.1085	7.7879	7.8948	8.8765	8.9744	8.4635	9.1215	8.9337	9.0084	8.9542	7.9009	8.1749	8.4136	8.3264	8.2854	8.0661	7.5925	7.4998	8.7381	7.5774	9.0471	7.9484	8.1293			7.7944	9.5603	8.1344	8.5887	8.388	8.5038	7.9944	8.3576	8.4998	7.1396	8.3707	7.7347	8.0875		8.2808	8.1293	7.6439	8.1849	8.1189	6.0875	8.5661																																																																																																				
TIGAR	9.6275	8.388	9.8345	9.388	9.1874	9.8719	9.2621	8.5962	9.1849	8.7313	9.5294		10.3641	9.9801	9.2992	8.7482	9.9958	9.1059	8.8041	10.7177	9.2456	9.0028	9.8074	10.3476	9.2046	7.9189	7.9425	8.7177	9.5507	8.8106	9.3794	9.4263	9.6384	8.7211	9.6653	10.5755	9.0471	10.4305	8.6511	9.3151	8.9858	10.0042	9.1799	8.3837	8.7846	9.3859	8.6221	10.3151	9.2021	9.4757	8.4512	9.6865	9.6312	8.1447	8.8234	8.676	9.5925	9.6742	9.6384	9.6165	8.7313	9.9513	9.5236	9.585	9.4263	8.8887	9.6147	9.0056	8.1649	8.7245	9.0334	8.8234	8.683	9.4919	10.1189	9.0	8.8106	9.1111	10.0126	9.3129	9.1163	9.972999999999999	9.3685	9.42	9.2046	8.5353	8.5661			9.0389	8.2384	9.4919	8.683	8.3219	9.1699	8.817	8.8948	9.1293	9.7194	11.4067	9.4959	8.7415		9.375	9.6092	9.3106	9.0526	9.3576	8.8392	9.6528																																																																																																				
TINF2	9.445	9.2143	10.0728	9.5488	9.4778	9.9873	9.6546	9.0634	9.9542	9.972999999999999	9.5887		9.0875	9.8781	9.9159	9.5906	9.5157	9.6952	8.9099	9.3945	9.5255	9.2119	9.6147	10.0348	9.4346	9.0196	10.0701	9.5699	9.6564	10.5206	9.4717	9.611	9.6865	9.7977	9.6073	9.8978	9.9887	9.8329	9.0875	9.9425	10.1007	9.7091	9.7108	9.2527	9.8872	9.5196	9.5078	10.1485	9.1997	9.0498	9.8009	9.4115	9.375	9.8106	9.9233	10.4939	10.2456	9.3966	9.7398	8.9715	9.7482	9.4878	9.2831	9.8265	10.0307	9.7262	10.0348	9.611	9.5157	9.7108	9.6312	9.5372	9.8963	10.0196	9.9366	9.5925	9.0928	9.5314	9.6129	10.1911	9.9972	9.3487	9.676	9.7465	9.0795	9.4284	9.058			9.1033	10.0126	9.8361	9.7004	9.9816	10.0768	9.3309	10.0593	9.4471	9.6312	10.2761	10.4009	9.1293		9.4696	9.5177	9.5868	9.2216	10.137	9.7465	10.0901																																																																																																				
TK1	9.8281	9.6582	9.4878	8.3309	9.8918	10.4094	10.5536	9.8009	11.4686	8.1293	10.6511		10.0941	10.4939	10.3674	9.5641	10.2574	10.1319	10.3387	10.6978	10.1215	10.6511	10.978	10.2467	9.6724	9.2597	10.4919	9.9024	10.8788	10.6275	10.021	10.1849	10.4147	9.875	11.3625	11.6799	10.3805	9.3945	9.7797	9.0553	9.3197	10.0593	9.8138	9.5469	11.0417	8.8009	10.1636	10.375	9.3151	10.0168	9.4325	11.0478	8.8361	10.0182	10.2396	8.1396	9.4491	9.2503	9.5275	10.0362	8.8978	10.9564	9.0	9.6257	10.7262	9.4491	10.4848	10.1472	9.4284	9.7846	10.0112	10.2609	9.2288	10.3421	10.0914	9.4553	9.7482	8.4221	8.9099	10.7952	9.1599	9.8313	10.4273	9.9454	9.7074	9.1293	9.402999999999999			11.352	10.7398	10.2597	10.0279	10.2131	8.2192	9.2456	9.9858	8.9248	9.7764	9.6795	10.3287	10.3454		10.058	9.7846	9.1447	9.5118	9.5488	10.6221	9.5392																																																																																																				
TLE1	9.3465	9.6036	8.5661	10.2633	8.69	9.6184	8.2384	7.4429	9.2143	9.0251	9.7665		7.7879	8.543	9.224	9.3707	9.1824	8.4179	9.0334	9.1472	8.4305	8.8041	8.2946	7.7074	7.9658	8.69	8.2808	8.96	9.3859	10.4828	8.6795	9.1447	8.9571	8.7039	7.9189	9.5622	9.255	6.6724	7.983	8.2336	8.4998	8.5925	7.6795	8.3309	9.29	8.5314	8.633	8.388	8.2192	8.7616	9.3219	8.9858	7.8704	8.5038	10.8122	8.8329	9.1319	9.4553	9.9218	7.5314	7.9887	8.3354	9.6564	9.2192	8.7448	6.9658	9.3264	8.8765	8.8138	8.4676	9.1923	9.3663	9.2384	8.7108	7.8948	8.1344	8.1293	9.0795	8.9129	8.9801	8.2574	8.375	9.6564	9.4491	8.4429	8.5622	8.3531			7.8138	9.7632	9.6653	9.5196	9.7056	8.5812	8.4346	8.7748	8.982999999999999	9.0821	8.9972	8.5469	9.4094		7.9658	8.9099	8.5038	8.5236	8.1649	8.3966	9.4858																																																																																																				
TLE2	7.4757	9.3619	7.8265	8.5353	10.3761	6.5078	9.5294	9.7415	5.1293	8.8486	8.7748		9.8887	8.2384	6.8948	9.1033	8.8948	6.8455	6.3576	10.3174	6.0444	6.6439	5.1293	6.2479	9.2738	8.097999999999999	6.6582	7.8392	6.8826	9.2479	8.0056	9.5699	8.1497	8.0389	7.7279	6.6147	7.7944	9.7944	9.7296	8.5962	8.3219	8.6724	9.1774	5.6724	7.2668	8.8887	9.7228	7.6865	8.1344	5.6439	9.2046	6.0224	8.4471	9.8657	7.3399	9.3554	8.4346	9.1674	9.611	9.3576	9.4919	6.4919	8.4757	7.2946	6.6294	9.5831	9.5469	8.9307	10.5641	7.9069	8.1599	8.9189	7.7142	6.6294	8.7682	10.043	7.9773	10.363	10.2703	7.8826	9.0795	6.7415	7.4998	6.2095	9.5999	9.7091	9.1215			9.0875	7.7211	8.8009	7.6511	8.7616	11.4424	9.6184	8.7004	10.1163	8.4717	7.8517	7.7944	8.6689		8.0768	7.6724	7.3923	7.7879	7.8455	6.5392	8.6147																																																																																																				
TLE3	8.7211	8.6257	9.1649	8.2432	9.9278	8.5353	8.0607	9.2119	9.1548	9.4635	10.2538		8.6257	9.4305	9.5887	9.2216	9.5831	9.1599	9.9024	9.7682	7.3038	7.6724	7.5392	8.224	9.5353	9.3554	9.9672	8.9629	8.6294	10.5755	7.8392	9.0795	8.4388	9.3061	9.4676	7.6724	9.3151	9.1573	9.1189	9.4388	9.7279	8.1948	9.4656	9.0715	9.1624	8.8948	8.5236	7.7549	7.7211	8.7347	9.1293	8.6366	8.0168	9.8611	10.7245	9.7091	8.7582	10.2574	9.6402	7.5157	8.9513	7.5469	8.3794	8.9571	9.8455	8.9396	8.1137	9.7432	9.1599	9.7944	10.097999999999999	9.5718	10.1561	10.0265	8.9887	8.8074	9.5038	9.8963	8.96	8.7448	8.8734	7.8202	9.6865	9.1874	9.4878	9.2574	9.716000000000001			7.4919	10.2842	7.96	10.218	8.9915	9.4491	8.543	9.7549	9.3399	7.6582	9.3354	9.0875	8.9542		8.3794	8.5353	8.5392	8.388	8.8138	9.3597	8.4051																																																																																																				
TLE4	8.0661	7.375	8.5353	8.4594	7.5236	8.0334	7.2479	7.1189	6.7814	8.9129	8.8765		6.9189	8.6257	8.2946	8.6724	7.8455	7.5314	8.1137	7.6221	6.9425	7.4346	7.5925	8.2808	8.1085	8.1344	7.5078	8.0168	6.5078	7.3399	7.7682	7.2854	8.0768	7.8392	7.9069	6.6294	7.2095	7.1396	6.8202	7.983	7.9129	7.2668	7.0334	7.4838	6.5236	7.858	7.0875	7.1293	7.2192	7.9887	8.5469	6.3219	7.3837	7.2854	8.2192	8.0553	7.9069	8.5736	6.9542	6.7279	7.3663	6.3576	7.8887	7.7616	7.9887	7.2946	6.9658	7.6795	6.6865	8.1898	7.96	7.3309	9.1215	7.6865	6.9658	6.7682	7.0112	7.1189	7.375	6.5699	7.2668	7.1189	8.6618	7.3576	7.6795	7.8455	6.5392			6.9542	9.0848	6.7682	7.96	8.2668	7.1898	7.6511	7.3399	8.2288	6.2854	8.2288	7.96	7.2854		7.5078	7.8765	8.4009	7.098	8.2479	7.6865	8.3038																																																																																																				
TLN1	11.1649	11.73	11.9473	11.1898	12.4961	10.1072	9.7228	11.4409	10.2033	13.2614	12.6362		7.6724	10.9001	12.0984	12.057	11.7545	11.6847	12.4898	11.2485	8.6653	9.1215	7.4838	10.6092	11.2527	12.3501	12.1941	10.8673	11.1131	12.1898	10.0808	11.255	10.7245	11.2318	10.5793	9.7142	10.982999999999999	10.0593	11.1427	11.3359	11.4599	9.2432	11.3264	11.3287	11.5093	11.8777	11.3078	9.2192	9.7398	10.4878	12.2949	10.0607	9.9425	11.8281	12.703	12.5927	12.2819	13.0651	11.2761	9.8796	10.9636	9.1923	10.9922	11.6064	10.6193	11.3376	10.0458	11.9091	11.5255	12.3628	12.6607	12.2662	13.0091	12.0532	10.9129	10.8925	11.402999999999999	12.0461	11.5727	10.3955	10.2715	9.1724	11.9851	11.1787	11.6782	11.1542	11.9293			9.375	13.4606	10.2131	12.7789	11.5285	11.0334	10.8834	11.0119	11.9567	9.8009	11.8345	11.3214	11.0485		9.817	10.7895	10.2992	10.1523	11.5864	8.4959	11.168																																																																																																				
TLR4	9.6865	9.1649	10.4481	13.0913	8.5661	11.1459	10.8842	8.8329	9.7977	10.0498	10.1861		11.5147	11.6764	9.1111	8.6257	8.3309	9.9527	10.4848	10.3531	10.8887	9.7465	10.5498	11.1447	10.1215	9.2312	10.8595	9.6812	9.2479	7.8948	11.4099	8.8704	10.5236	9.8202	9.6812	9.255	9.796	9.6883	8.9744	10.7912	12.6555	12.0563	9.7415	10.7279	10.4686	10.7781	10.2143	12.2787	10.2432	10.3163	10.032	10.1874	10.3219	8.5999	9.9204	10.2228	11.1529	10.9278	9.8009	9.6636	9.9571	10.6101	10.0362	10.7566	9.6184	9.7895	9.8826	7.9944	10.1357	10.4919	9.5774	9.8765	10.2946	9.9744	11.462	9.6457	10.0539	10.6129	11.5421	10.2691	9.1824	11.2444	9.8887	10.8903	10.5127	10.1586	9.4594			9.236	8.2715	9.5887	10.7004	10.6786	9.9844	10.4512	10.1331	9.9672	11.8317	10.783	11.3168	9.9366		11.314	10.4898	11.4131	9.69	11.3253	10.4252	12.0944																																																																																																				
TLR8	7.3399	5.0875	8.3219	6.0224	6.0661	6.7279	7.8392	5.858	5.7814	7.2095	7.4757		6.2288	6.8948	6.7142	4.2479	5.4594	8.0444	6.5392	5.7279	6.9887	7.3663	8.9337	8.8041	6.9069	6.4263	7.6935	7.2946	8.0715	4.9542	8.0607	5.5546	7.4919	7.2761	5.3923	6.3399	6.2479	6.9887	6.8202	8.224	6.7944	7.7549	7.3837	6.3923	6.2288	8.29	7.3129	9.0196	6.7004	6.0224	7.0768	8.1497	7.6366	7.3309	8.0444	7.4512	7.6294	7.6221	7.6653	6.375	7.3219	8.7004	7.3487	9.1396	6.6147	7.0553	6.3923	5.3219	5.5236	7.8765	6.8455	6.1085	7.9129	8.0168	9.3641	7.4263	8.2192	7.6147	7.4094	8.5392	7.5157	9.5584	7.4009	8.7549	7.2095	7.2384	5.0			6.1293	6.2668	6.8704	5.7549	7.9425	6.9425	8.543	7.3487	7.4263	8.2288	8.0389	9.7515	5.2854		7.1293	8.2808	6.8329	6.7682	9.6184	8.4136	6.8329																																																																																																				
TMBIM6	14.4902	13.5736	14.6647	15.2375	14.0491	14.7942	15.032	14.4469	14.8618	13.8765	14.2481		14.0373	14.7879	14.3343	14.3261	14.0345	14.4196	14.285	14.8954	15.4426	14.5435	14.0147	15.044	15.2301	14.487	14.4463	14.232000000000001	13.9055	13.9306	15.0995	14.6729	14.7987	14.5166	14.6336	15.0781	14.9001	14.5347	14.3624	14.6936	14.4465	14.9611	14.4759	14.8201	14.5261	13.9475	14.1548	14.3738	14.3693	14.7911	14.140999999999998	13.8801	14.6715	13.6541	14.2445	14.2928	14.5713	14.0417	14.2516	14.3806	14.5314	13.4797	13.8744	14.0259	14.2243	13.8851	13.9464	13.933	13.8797	13.8787	14.0674	13.9499	14.0313	14.7079	15.0427	14.3004	14.3765	14.0933	14.4677	13.7612	14.2402	14.3366	14.5749	14.319	14.4272	14.3475	14.1085			15.0317	14.4328	14.4119	14.7279	13.9737	13.9948	14.5694	14.6885	14.2405	15.0363	14.6967	14.2625	14.4854		14.6111	14.0892	14.5777	14.9934	14.2813	14.1543	14.5397																																																																																																				
TMEM173	10.6671	9.255	9.8455	9.3554	9.7465	9.4979	8.9801	8.8424	10.0028	9.8918	10.9993		9.0307	10.96	10.888	9.66	9.7814	9.6618	9.3509	9.7039	8.1137	8.8517	9.0334	9.7039	9.2479	9.1189	10.5068	10.0967	8.5353	8.8297	8.7313	9.1824	8.697000000000001	9.2527	10.2228	9.943999999999999	10.1254	9.2503	8.6935	9.0028	10.2046	9.5216	9.1997	9.9084	9.0196	9.4737	8.8392	8.1548	9.388	9.9425	10.1137	8.8734	8.7715	9.6165	10.809000000000001	9.5603	10.5245	10.2384	8.4635	9.058	9.0362	10.1241	8.7448	9.9322	9.3487	8.7748	7.9944	10.0056	8.857999999999999	9.5255	9.8842	9.2264	10.0941	10.1874	9.3923	8.5078	9.5565	9.6312	9.6018	9.3685	9.1215	9.3707	9.7781	9.5275	9.9527	9.2216	9.6742			8.2992	9.8502	9.6184	10.5859	9.0307	9.5196	9.1421	8.7108	9.8106	9.4696	9.6221	10.2046	10.0553		9.1497	8.8887	9.6724	9.3663	9.9233	9.1267	9.3151																																																																																																				
TNFAIP1	9.6564	10.9679	9.3729	9.6777	10.0154	9.5925	9.6546	9.4136	9.1674	10.3685	10.341		9.014	9.7764	10.6375	10.1396	10.1447	9.4656	10.2773	10.1636	8.4838	9.6221	8.5774	10.0701	9.5661	10.6073	9.7211	9.8345	9.8887	10.5147	9.2644	9.7279	9.4115	9.817	9.2784	9.6847	9.9527	9.3923	10.1497	10.5314	9.9972	9.2621	10.0458	9.5255	10.0808	9.8857	9.6671	9.1447	9.6202	9.5887	10.0224	9.1573	8.9425	10.3004	10.4263	10.3696	10.1523	9.7091	10.2288	9.3332	9.7814	8.9099	9.2119	9.6493	9.7482	9.5736	9.5999	9.7177	9.972999999999999	9.7262	10.4126	10.3365	10.0471	10.1124	9.1724	9.4717	10.1459	9.9571	9.3354	9.9054	9.5018	8.6865	9.8903	9.4656	9.9586	9.8626	10.0647			10.0265	10.2773	9.8376	9.5294	9.6742	9.3772	9.2574	10.0293	9.6511	9.0607	10.1774	9.7566	10.4094		9.3966	9.9887	9.0715	9.5962	9.7347	9.5868	9.2738																																																																																																				
TNFAIP3	9.6165	9.4717	10.4686	10.0539	11.7283	10.3826	10.0485	9.7381	10.2192	11.9046	11.0286		9.8392	9.9773	11.8684	11.6316	11.5241	11.0334	11.1408	10.2784	9.7091	10.352	9.1163	11.9484	9.9527	11.2738	10.6511	10.0042	11.1911	11.3231	9.8439	9.1497	10.207	10.7944	9.2312	10.0768	10.058	10.6448	10.6707	11.232999999999999	9.8857	10.0526	10.6375	10.0471	10.6266	11.5859	11.3208	10.697000000000001	9.4388	10.783	10.3542	9.0688	9.1215	10.6055	10.7665	10.6961	9.9513	11.272	11.6935	8.9396	10.6935	9.255	10.4808	11.2009	10.2276	9.7566	9.6812	10.5953	10.0512	11.7793	10.8502	11.817	12.0276	11.5741	11.158	10.5245	11.5594	10.5746	10.1586	10.4553	9.8842	10.5746	10.2609	9.7993	10.8603	10.4429	11.0133			9.4263	11.1066	9.9901	9.2503	11.0947	9.1972	10.3987	11.411	10.2923	10.0607	10.3772	10.3129	9.0056		9.8918	11.460999999999999	9.4635	10.1254	11.0389	9.9009	11.2131																																																																																																				
TNFRSF10A	7.0112	7.8202	7.6366	8.9542	8.1497	8.683	9.0875	9.1293	8.7347	6.7415	7.8642		7.6511	8.7944	8.2946	6.6865	7.9887	8.1649	8.676	8.5118	8.3663	8.6036	8.8424	7.7004	8.1396	8.9887	8.9039	8.9218	8.9887	9.809	8.0056	8.1898	9.0084	7.4009	8.7313	8.6724	8.4471	6.9307	7.0112	7.7748	8.8329	8.2192	7.5314	8.3129	8.3129	8.3663	7.6724	8.2046	8.9425	9.0362	8.5038	7.9425	7.4676	8.2992	8.2143	8.3794	7.2479	7.7482	8.8106	8.6475	7.4998	9.3219	8.0821	8.8857	7.4179	6.9425	7.8948	6.9425	6.6294	7.1997	7.585	8.7004	7.7944	8.5774	8.097999999999999	6.8202	8.6036	8.0	8.4471	8.3399	7.1293	9.0661	8.4471	7.6935	8.4136	8.6511	8.4512			8.7912	8.8517	8.097999999999999	7.7482	7.6439	8.5275	7.9307	8.2336	7.1997	8.7482	7.9484	8.0498	7.9944		7.9366	7.6653	7.7279	7.7549	8.5314	7.6366	7.7004																																																																																																				
TNFRSF10B	9.6275	10.8265	10.732999999999999	11.5507	10.3707	11.1618	11.137	10.9636	11.1517	10.4707	11.2639		10.3652	11.9311	12.118	10.6312	10.8994	9.972999999999999	11.5798	11.3961	10.6671	11.0084	10.1124	10.5137	10.8819	11.9993	11.0921	11.1904	11.8345	12.3399	11.0735	10.7125	11.7478	10.3253	11.3712	11.3332	11.3498	10.0901	10.8258	11.0112	11.7768	11.0681	10.7056	10.952	11.3548	11.2479	10.1331	10.4367	11.5416	12.0434	11.1196	10.6644	10.3231	11.556	11.3939	11.3625	9.5216	11.2633	11.5474	11.431	10.4083	11.1396	10.4252	11.6506	10.0348	9.3554	10.9136	10.4357	10.2033	10.2703	10.4707	11.8653	10.6119	11.4863	10.9307	9.9454	11.5939	11.2324	11.8537	11.8309	10.2503	10.8773	11.2264	11.0168	11.633	11.8345	11.265			11.380999999999998	11.5859	10.7194	10.5897	10.446	11.4574	9.9129	11.5962	10.7237	11.5873	10.5925	10.4828	10.2668		10.7838	10.0901	10.3641	10.1674	10.6768	10.4512	10.4929																																																																																																				
TNFRSF18	5.2479	5.1293	5.3923	3.585	4.5236	5.9307	5.9069	3.7004	4.3219	5.7279	4.5236		5.3576	5.1293	7.1799	3.3219	5.0444	6.4594	4.585	5.2479	4.7004	5.6147	6.2288	5.858	4.7004	4.0	5.6147	4.6439	6.5078	7.7004	5.8826	4.1699	4.9069	6.0875	6.2095	5.6724	6.5699	6.1293	4.7004	4.8074	4.5236	5.1293	4.3219	4.6439	5.585	6.0	5.9307	6.6582	5.4263	5.3576	5.3923	5.4919	4.4594	5.9542	5.7549	5.1699	4.3923	4.7004	5.5236	5.1699	4.3923	7.1799	6.0875	5.8826	5.4263	4.9069	5.0	5.5236	4.9542	6.1497	5.585	4.7549	5.7004	5.7279	6.3038	5.6439	5.0875	4.3219	5.3576	6.4919	5.4594	6.8455	5.1699	6.2854	5.858	5.7004	3.1699			2.8074	5.4919	5.7004	2.585	6.2479	3.9069	6.4919	5.9069	5.6724	5.3219	4.8580000000000005	6.2854	4.0		5.6724	5.9542	4.4594	4.7549	6.5546	6.0875	5.7814																																																																																																				
TNFRSF1B	9.5255	10.196	10.3231	9.1674	11.2064	10.0607	10.1007	10.1331	9.4346	10.0941	10.5689		9.9758	9.6528	11.3348	9.9586	10.5078	10.2773	10.7415	9.5906	9.9958	9.2503	9.7245	10.5255	10.1357	10.196	9.9293	9.4179	10.5157	8.8106	10.2252	9.8138	9.5294	10.3674	9.817	9.2432	9.9643	10.5603	10.3399	9.4533	10.3826	9.6348	10.5324	10.2192	10.4615	10.6448	10.7781	10.3443	10.4828	10.218	10.3652	10.0279	10.3231	10.9687	10.6239	10.5641	9.5177	10.6865	10.5565	9.9114	10.5226	10.3837	10.2204	10.8796	10.4221	10.5324	9.5333	10.568	10.0861	10.988	10.4481	10.102	10.8865	10.7838	10.6839	9.943999999999999	11.3993	10.0028	10.1085	10.1674	10.3106	10.5028	10.3387	9.7515	10.3287	10.0888	10.1774			10.1421	10.8273	9.8796	9.7616	10.1997	10.0498	10.6138	10.5527	10.2796	10.3343	10.115	10.9211	8.2143		9.8611	10.4284	10.2408	10.6294	10.7698	10.5603	8.9189																																																																																																				
TNIK	10.236	10.1762	10.6421	11.2058	9.2923	9.7698	9.0741	8.8041	8.5546	9.6366	10.9396		9.2992	7.8265	10.1662	8.2288	10.4336	8.8948	8.8642	8.3487	9.6092	8.9801	9.1674	9.6707	10.1611	8.7415	10.3608	9.1523	10.6502	11.2228	9.1649	10.0471	10.2515	10.3454	9.8933	9.3242	9.7977	6.8202	7.8138	9.4696	10.5981	9.5255	9.3859	10.3185	10.1497	9.9396	9.1674	10.0403	9.2784	8.4346	9.6582	9.8265	9.3531	7.1497	11.0761	10.1497	9.6777	10.4635	8.1396	8.224	7.585	9.0168	10.3399	10.3859	10.0126	8.676	8.3354	7.375	6.0444	9.3729	9.9986	9.5411	10.2252	10.6303	9.8376	7.3129	7.6653	10.4157	9.7879	9.5887	6.5392	9.3354	10.4073	10.2761	9.4429	8.6294	9.5488			8.6511	9.8057	8.9484	9.8564	10.4073	9.8963	7.8265	9.5962	10.4707	9.5058	10.6211	9.1189	10.8376		9.6493	8.6865	7.6865	7.6073	9.9571	9.1241	10.3783																																																																																																				
TNIP2	9.1849	9.0196	8.8826	8.9658	9.2969	9.8842	9.6952	9.7515	10.0126	9.375	9.545		10.6312	9.8122	9.9454	9.1215	9.5999	9.0875	9.3902	9.1749	9.7846	9.9366	10.3565	9.5236	9.3197	9.2644	9.4798	9.4533	9.6221	9.6812	10.137	10.1561	9.3242	9.7797	9.9366	9.7731	9.8765	9.9469	9.6795	8.9571	9.3061	9.8329	9.4009	9.4717	9.3619	9.8202	10.1935	9.6147	10.1202	9.6221	9.7499	9.9672	9.7993	9.9054	10.0661	9.4574	8.7715	9.0954	9.69	10.363	9.7715	10.1674	9.611	9.8154	10.0701	9.6671	9.8408	9.8041	9.5603	9.2192	9.4242	9.5906	9.7108	9.5411	9.3859	9.6795	9.1548	9.2761	9.388	10.0334	9.6742	10.3869	9.3509	9.8765	10.0279	9.3242	9.4615			10.1408	9.5925	10.9344	9.7262	9.2119	9.568	10.0848	9.137	9.7649	10.0098	9.1972	9.941	9.8826		9.6129	9.4939	9.5196	9.9322	9.5622	9.8826	9.8903																																																																																																				
TNK2	8.5157	9.0307	8.6439	8.3129	8.3663	8.3038	8.0334	8.9972	8.2288	9.2312	8.9278		7.0334	8.3038	9.7632	8.7108	9.0741	8.9366	10.0928	8.9484	7.098	7.1497	5.6147	8.2336	9.0795	8.8765	8.2668	8.2143	8.8978	9.8517	7.8074	8.7846	8.9278	9.0498	8.4798	7.375	9.1599	8.3129	8.5275	8.0875	8.3038	7.3487	8.1447	8.5736	9.2992	8.3129	8.4717	9.0196	8.1799	8.1085	10.255	7.4429	8.4553	9.0954	9.7863	8.7977	8.7944	9.7381	8.543	7.0224	8.7313	7.5078	9.5981	8.2192	8.2527	8.3219	7.5469	9.3376	10.0901	9.809	9.6917	9.0795	9.1724	9.3174	8.5699	8.4878	8.8297	9.1085	9.1396	8.9425	8.5999	6.858	9.9915	9.1293	9.1396	8.9218	9.4157			7.7347	9.5641	8.2992	9.1111	9.1674	9.2432	8.4676	9.3309	9.3287	7.5469	8.7715	8.1548	9.5275		7.7616	8.1137	8.5622	8.1699	8.6257	6.9069	8.8918																																																																																																				
TNKS	9.6493	10.0634	10.545	11.1273	9.8345	9.3287	9.9858	10.0954	10.2773	10.3707	10.7457		9.2095	11.1079	10.2761	9.6582	10.2264	9.6475	10.6582	10.2372	10.0901	9.9958	9.3945	9.1548	11.0634	11.3993	10.4543	9.3663	10.2009	10.3038	9.8933	9.2644	10.6184	9.8154	9.9929	9.4757	10.1344	8.9425	9.3597	9.8765	10.5333	9.8009	9.8297	10.4533	10.3208	10.3902	9.2216	9.0471	9.9873	10.6644	9.9218	8.7381	8.8424	10.5038	10.5411	10.6156	9.2456	10.2538	10.1935	9.7944	10.2877	9.4284	9.0901	10.267999999999999	8.5118	9.2854	9.4009	9.6653	8.9337	9.6439	9.8281	10.9084	9.943999999999999	10.4009	9.8781	9.3354	10.7091	10.8494	10.3253	9.4656	9.6366	9.3619	10.0224	10.0848	9.9454	10.6636	10.1874			10.196	10.0914	8.5469	10.8049	9.7279	10.3185	9.388	10.2467	10.1972	9.5177	10.0112	9.4409	9.4512		10.2228	9.2456	9.2574	9.4346	9.9629	10.1586	9.7211																																																																																																				
